osm_id,osm_type,name,brand,operator,addr_full,addr_street,addr_housenumber,addr_city,addr_state,addr_postcode,opening_hours,phone,website,lat,lon
1330518852,way,D1,D1,,,,,,,,,,,4.5117222,-75.6971712
1331975781,way,D1,D1,,,Carrera 43,84,Barranquilla,,,,,,10.9980368,-74.8198167
1333249355,way,Tiendas D1,,,,,,,,,,,,3.4120061,-76.5590687
1334238669,way,D1,D1,,,,,,,,,,,7.088633,-73.1037765
1339076489,way,D1,D1,,,Carrera 6,,,,,,,,5.0694706,-73.8761204
1342184220,way,D1,D1,D1,,Calle 7B,,Fusagasugá,,,,,,4.342847,-74.3628905
1343920014,way,D1,D1,,,,,,,,,,,4.5278689,-75.6414306
1346185845,way,D1,D1,,,,,,,,,,,5.1035061,-73.8001779
1353732561,way,D1,D1,,,,,,,,,,,2.4501287,-76.6281446
1356998596,way,D1,D1,,,,,,,,,,,3.4813172,-76.4995546
1358108502,way,D1,,,,,,Pore,,,,,,5.7301289,-71.9998432
1359390162,way,Tiendas D1,,,,,,,,,Mo-Sa 08:00-20:00,,,5.1703259,-72.5512174
1360724239,way,D1,D1,,,,,,,,,,,8.7613733,-75.8767078
1362011799,way,Tiendas D1,,,,,,,,,,,,5.3093004,-72.4132096
1362432769,way,D1,D1,,,,,,,,Mo-Su 08:00-21:00,,,3.4421118,-76.5409946
1370366872,way,D1,D1,,,,,,,,,,,7.1282646,-73.1187049
1374784774,way,D1,D1,,,,,,,,,,,4.7528324,-74.0580977
1375104434,way,D1,D1,,,Carrera 6,,,,,,,,4.7340555,-74.261134
1377052270,way,D1,,,,,,,,,,,,6.1703059,-75.6167772
1381847135,way,Tiendas D1,,Koba International Group,,,,,,,,,,2.7786261,-75.2568678
1383897735,way,D1,D1,,,,,,,,,,,10.3996735,-75.4570419
1390231169,way,D1,D1,,,,,,,,,,,4.6985044,-74.0513747
1390817695,way,D1,D1,,,,,,,,,,,4.6282494,-74.2087936
1396635566,way,D1,D1,,,,,,,,,,,7.0871775,-73.122212
1410080569,way,D1,D1,,,,,,,,,,,4.5960777,-74.1751301
1410471184,way,D1,D1,,,,,,,,,,,1.6168348,-75.6152754
1410471185,way,D1,D1,,,,,,,,,,,1.6211164,-75.6091246
1410471187,way,D1,D1,,,,,,,,,,,1.6232667,-75.5965356
1410471189,way,D1,D1,,,,,,,,,,,1.6084804,-75.6038606
1410471194,way,D1,D1,,,,,,,,,,,1.6180187,-75.630894
1410719147,way,D1,,,,,,,,,,,,4.5715874,-74.2130122
1410729205,way,D1,D1,,,,,,,,,,,4.5735598,-74.2142794
1411597666,way,D1,D1,,,,,,,,,,,4.5801802,-74.1995385
1412812256,way,D1,D1,,,,,,,,,,,4.5878447,-74.1896314
1418722766,way,D1,D1,,,,,,,,,,,4.5781085,-74.1083431
1419230417,way,D1,D1,,,,,,,,,,,6.0807487,-75.3342162
1421058736,way,D1,D1,,,,,,,,,,,7.0632774,-73.1461917
1422178389,way,D1,D1,,,,,,,,,,,7.1020363,-73.1061742
1422593500,way,D1,D1,,,,,,,,,,,7.1336793,-73.1248654
1425072049,way,D1,D1,,,,,,,,,,,6.6990627,-73.5109978
1427600671,way,D1,D1,,,,,,,,"Mo-Su,PH 08:00-21:00",,,6.3362685,-75.5708096
1429369752,way,D1,D1,,,Transversal 72D,,Bogotá,,,,,,4.6016094,-74.1467972
19231854,relation,Tienda D1,,,,,,,,,,,,6.2679122,-75.6283604
